"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","827.0","3/14/2015","18:12:00","2nd & Congress","Palmer Auditorium","11.0"
"Walk Up","863.0","3/14/2015","18:12:00","Rainey St @ Cummings","Rainey St @ Cummings","41.0"
"Walk Up","962.0","3/14/2015","18:12:00","Trinity & 6th Street","West & 6th St.","11.0"
"Walk Up","37.0","3/14/2015","18:12:00","2nd & Congress","Palmer Auditorium","10.0"
"Walk Up","161.0","3/14/2015","18:12:00","Convention Center / 4th St. @ MetroRail","East 6th & Pedernales St.","27.0"
"Walk Up","890.0","3/14/2015","18:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","12.0"
"7-Day","219.0","3/14/2015","18:12:00","Barton Springs & Riverside","Waller & 6th St.","34.0"
"7-Day","232.0","3/14/2015","18:12:00","Barton Springs & Riverside","Waller & 6th St.","34.0"
"Walk Up","447.0","3/14/2015","18:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 3rd & Trinity","67.0"
"Walk Up","315.0","3/14/2015","18:12:00","Convention Center / 3rd & Trinity","Convention Center / 3rd & Trinity","55.0"
"Walk Up","503.0","3/14/2015","18:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","44.0"
"Walk Up","910.0","3/14/2015","18:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","9.0"
"Walk Up","468.0","3/14/2015","18:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","43.0"
"7-Day","348.0","3/14/2015","18:12:00","Convention Center / 4th St. @ MetroRail","East 6th & Pedernales St.","23.0"
"Walk Up","64.0","3/14/2015","18:12:00","Palmer Auditorium","Red River & 8th Street","34.0"
"Walk Up","965.0","3/14/2015","18:12:00","ACC - West & 12th","City Hall / Lavaca & 2nd","19.0"
"Walk Up","979.0","3/14/2015","18:12:00","2nd & Congress","Palmer Auditorium","62.0"
"Walk Up","84.0","3/14/2015","18:12:00","ACC - West & 12th","City Hall / Lavaca & 2nd","18.0"
"Walk Up","655.0","3/14/2015","18:12:00","5th & Bowie","Pfluger Bridge @ W 2nd Street","11.0"
"Walk Up","254.0","3/14/2015","18:12:00","5th & Bowie","Pfluger Bridge @ W 2nd Street","10.0"
"Local365","446.0","3/14/2015","18:12:00","4th & Congress","5th & Bowie","5.0"
"Walk Up","520.0","3/14/2015","18:12:00","4th & Congress","5th & Bowie","7.0"
"7-Day","970.0","3/14/2015","18:12:00","2nd & Congress","South Congress & Elizabeth","15.0"
"Local365","452.0","3/14/2015","18:12:00","4th & Congress","5th & Bowie","12.0"
"7-Day","555.0","3/14/2015","18:12:00","City Hall / Lavaca & 2nd","Convention Center / 3rd & Trinity","8.0"
"Walk Up","902.0","3/14/2015","18:12:00","Barton Springs & Riverside","Barton Springs & Riverside","46.0"
"Walk Up","344.0","3/14/2015","19:12:00","Barton Springs & Riverside","Barton Springs & Riverside","193.0"
"Walk Up","414.0","3/14/2015","19:12:00","Waller & 6th St.","City Hall / Lavaca & 2nd","98.0"
"Walk Up","62.0","3/14/2015","19:12:00","Capitol Station / Congress & 11th","Red River & 8th Street","19.0"
"Walk Up","395.0","3/14/2015","19:12:00","Barton Springs & Riverside","Republic Square @ Guadalupe & 4th St.","11.0"
"Walk Up","843.0","3/14/2015","19:12:00","8th & Congress","Toomey Rd @ South Lamar","23.0"
"Walk Up","870.0","3/14/2015","19:12:00","8th & Congress","Toomey Rd @ South Lamar","23.0"
"Walk Up","890.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","21.0"
"Walk Up","910.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","22.0"
"Walk Up","207.0","3/14/2015","19:12:00","17th & Guadalupe","Red River & 8th Street","15.0"
"Walk Up","391.0","3/14/2015","19:12:00","8th & Congress","Toomey Rd @ South Lamar","22.0"
"Walk Up","670.0","3/14/2015","19:12:00","Long Center @ South 1st & Riverside","Convention Center / 3rd & Trinity","13.0"
"Walk Up","712.0","3/14/2015","19:12:00","Nueces @ 3rd","Davis at Rainey Street","14.0"
"7-Day","854.0","3/14/2015","19:12:00","2nd & Congress","South Congress & Elizabeth","13.0"
"7-Day","198.0","3/14/2015","19:12:00","Barton Springs & Riverside","Barton Springs @ Kinney Ave","7.0"
"7-Day","801.0","3/14/2015","19:12:00","2nd & Congress","South Congress & Elizabeth","12.0"
"Walk Up","898.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","309.0"
"Walk Up","999.0","3/14/2015","19:12:00","Long Center @ South 1st & Riverside","Convention Center / 3rd & Trinity","12.0"
"Walk Up","270.0","3/14/2015","19:12:00","17th & Guadalupe","Red River & 8th Street","13.0"
"Walk Up","465.0","3/14/2015","19:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","29.0"
"Walk Up","774.0","3/14/2015","19:12:00","Long Center @ South 1st & Riverside","Convention Center / 3rd & Trinity","11.0"
"Walk Up","93.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","308.0"
"Annual (San Antonio B-cycle)","483.0","3/14/2015","19:12:00","8th & Congress","17th & Guadalupe","10.0"
"Walk Up","957.0","3/14/2015","19:12:00","4th & Congress","Capitol Station / Congress & 11th","54.0"
"Walk Up","254.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","33.0"
"Walk Up","367.0","3/14/2015","19:12:00","17th & Guadalupe","Red River & 8th Street","11.0"
"Local365","412.0","3/14/2015","19:12:00","Main Office","East 11th St. & San Marcos","9.0"
"Walk Up","445.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","305.0"
"Walk Up","655.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","33.0"
"Walk Up","683.0","3/14/2015","19:12:00","Trinity & 6th Street","South Congress & Elizabeth","28.0"
"Walk Up","193.0","3/14/2015","19:12:00","South Congress & Academy","Barton Springs & Riverside","16.0"
"Walk Up","195.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","18.0"
"Walk Up","446.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","18.0"
"Walk Up","520.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","18.0"
"Walk Up","541.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","18.0"
"Walk Up","177.0","3/14/2015","19:12:00","4th & Congress","5th & San Marcos","20.0"
"Walk Up","208.0","3/14/2015","19:12:00","Republic Square @ Guadalupe & 4th St.","Long Center @ South 1st & Riverside","10.0"
"Walk Up","284.0","3/14/2015","19:12:00","Republic Square @ Guadalupe & 4th St.","Long Center @ South 1st & Riverside","10.0"
"Walk Up","387.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","17.0"
"Walk Up","434.0","3/14/2015","19:12:00","Red River & 8th Street","San Jacinto & 8th Street","14.0"
"Walk Up","507.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","17.0"
"Walk Up","746.0","3/14/2015","19:12:00","South Congress & Academy","Barton Springs & Riverside","15.0"
"Walk Up","881.0","3/14/2015","19:12:00","Red River & 8th Street","Red River & 8th Street","1.0"
"Walk Up","956.0","3/14/2015","19:12:00","Trinity & 6th Street","South Congress & Elizabeth","26.0"
"Walk Up","334.0","3/14/2015","19:12:00","Zilker Park at Barton Springs & William Barton Drive","City Hall / Lavaca & 2nd","29.0"
"Walk Up","422.0","3/14/2015","19:12:00","Red River & 8th Street","San Jacinto & 8th Street","13.0"
"Walk Up","647.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","16.0"
"Walk Up","881.0","3/14/2015","19:12:00","Red River & 8th Street","San Jacinto & 8th Street","13.0"
"Walk Up","89.0","3/14/2015","19:12:00","Waller & 6th St.","8th & Congress","21.0"
"Walk Up","301.0","3/14/2015","19:12:00","Zilker Park at Barton Springs & William Barton Drive","City Hall / Lavaca & 2nd","57.0"
"Walk Up","369.0","3/14/2015","19:12:00","Davis at Rainey Street","Trinity & 6th Street","42.0"
"Walk Up","395.0","3/14/2015","19:12:00","Republic Square @ Guadalupe & 4th St.","5th & Bowie","5.0"
"Walk Up","439.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","15.0"
"Walk Up","896.0","3/14/2015","19:12:00","5th & Bowie","ACC - Rio Grande & 12th","15.0"
"Walk Up","72.0","3/14/2015","19:12:00","Mobile Station","Barton Springs & Riverside","13.0"
"Walk Up","371.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","Red River & 8th Street","15.0"
"7-Day","373.0","3/14/2015","19:12:00","Trinity & 6th Street","Convention Center / 3rd & Trinity","76.0"
"Walk Up","522.0","3/14/2015","19:12:00","South Congress & Academy","Plaza Saltillo","24.0"
"Walk Up","555.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","Red River & 8th Street","15.0"
"Walk Up","49.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","Red River & 8th Street","14.0"
"Walk Up","86.0","3/14/2015","19:12:00","8th & Congress","Long Center @ South 1st & Riverside","28.0"
"Walk Up","105.0","3/14/2015","19:12:00","Mobile Station","Barton Springs & Riverside","11.0"
"Walk Up","152.0","3/14/2015","19:12:00","South Congress & Academy","2nd & Congress","10.0"
"Walk Up","209.0","3/14/2015","19:12:00","8th & Congress","Long Center @ South 1st & Riverside","28.0"
"Walk Up","407.0","3/14/2015","19:12:00","Mobile Station","Barton Springs & Riverside","11.0"
"7-Day","416.0","3/14/2015","19:12:00","South Congress & Academy","2nd & Congress","10.0"
"Walk Up","459.0","3/14/2015","19:12:00","South Congress & Academy","Plaza Saltillo","23.0"
"7-Day","961.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","East 6th at Robert Martinez","13.0"
"Walk Up","311.0","3/14/2015","19:12:00","Mobile Station","Barton Springs & Riverside","10.0"
"Walk Up","663.0","3/14/2015","19:12:00","8th & Congress","Barton Springs & Riverside","26.0"
"Walk Up","84.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","8.0"
"Local30","839.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","South Congress & Elizabeth","19.0"
"Walk Up","214.0","3/14/2015","19:12:00","2nd & Congress","Republic Square @ Guadalupe & 4th St.","9.0"
"Local365","397.0","3/14/2015","19:12:00","Republic Square @ Guadalupe & 4th St.","5th & Bowie","5.0"
"Walk Up","749.0","3/14/2015","19:12:00","4th & Congress","Davis at Rainey Street","9.0"
"Walk Up","110.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","5th & San Marcos","29.0"
"Walk Up","980.0","3/14/2015","19:12:00","South Congress & Academy","Red River & 8th Street","30.0"
"Walk Up","28.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","5th & San Marcos","28.0"
"Walk Up","528.0","3/14/2015","19:12:00","Palmer Auditorium","Palmer Auditorium","3.0"
"Walk Up","856.0","3/14/2015","19:12:00","4th & Congress","Barton Springs & Riverside","7.0"
"Walk Up","62.0","3/14/2015","19:12:00","Red River & 8th Street","City Hall / Lavaca & 2nd","14.0"
"Walk Up","133.0","3/14/2015","19:12:00","State Capitol @ 14th & Colorado","Mobile Station","25.0"
"Walk Up","395.0","3/14/2015","19:12:00","5th & Bowie","Waller & 6th St.","29.0"
"Annual (San Antonio B-cycle)","370.0","3/14/2015","19:12:00","Palmer Auditorium","Barton Springs & Riverside","8.0"
"Walk Up","712.0","3/14/2015","19:12:00","Davis at Rainey Street","Mobile Station","5.0"
"Walk Up","890.0","3/14/2015","19:12:00","4th & Congress","Palmer Auditorium","16.0"
"Walk Up","910.0","3/14/2015","19:12:00","4th & Congress","Palmer Auditorium","16.0"
"Annual (San Antonio B-cycle)","958.0","3/14/2015","19:12:00","Palmer Auditorium","Barton Springs & Riverside","7.0"
"Walk Up","661.0","3/14/2015","19:12:00","State Capitol @ 14th & Colorado","Mobile Station","21.0"
"Walk Up","134.0","3/14/2015","19:12:00","State Capitol @ 14th & Colorado","Mobile Station","19.0"
"Walk Up","321.0","3/14/2015","19:12:00","4th & Congress","San Jacinto & 8th Street","37.0"
"7-Day","417.0","3/14/2015","19:12:00","State Capitol @ 14th & Colorado","Mobile Station","19.0"
"Local365","460.0","3/14/2015","19:12:00","Nueces @ 3rd","South Congress & Academy","10.0"
"Walk Up","893.0","3/14/2015","19:12:00","4th & Congress","San Jacinto & 8th Street","37.0"
"Walk Up","920.0","3/14/2015","19:12:00","State Capitol @ 14th & Colorado","Mobile Station","20.0"
"Walk Up","106.0","3/14/2015","19:12:00","5th & Bowie","2nd & Congress","10.0"
"Walk Up","276.0","3/14/2015","19:12:00","4th & Congress","San Jacinto & 8th Street","36.0"
"Walk Up","550.0","3/14/2015","19:12:00","5th & Bowie","2nd & Congress","9.0"
"Walk Up","25.0","3/14/2015","19:12:00","Mobile Station","Mobile Station","0.0"
"Walk Up","8.0","3/14/2015","19:12:00","3rd & West","Barton Springs @ Kinney Ave","14.0"
"Walk Up","25.0","3/14/2015","19:12:00","Mobile Station","San Jacinto & 8th Street","10.0"
"Walk Up","219.0","3/14/2015","19:12:00","Waller & 6th St.","4th & Congress","10.0"
"Walk Up","320.0","3/14/2015","19:12:00","Waller & 6th St.","4th & Congress","10.0"
"Walk Up","712.0","3/14/2015","19:12:00","Mobile Station","San Jacinto & 8th Street","9.0"
"Walk Up","397.0","3/14/2015","19:12:00","5th & Bowie","Waller & 6th St.","22.0"
"Walk Up","425.0","3/14/2015","19:12:00","3rd & West","Barton Springs @ Kinney Ave","13.0"
"Local365","478.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","8th & Congress","9.0"
"Walk Up","409.0","3/14/2015","19:12:00","Palmer Auditorium","2nd & Congress","29.0"
"Walk Up","37.0","3/14/2015","19:12:00","Palmer Auditorium","Convention Center / 3rd & Trinity","15.0"
"Walk Up","240.0","3/14/2015","19:12:00","Capitol Station / Congress & 11th","Mobile Station","12.0"
"Walk Up","242.0","3/14/2015","19:12:00","Rainey St @ Cummings","Palmer Auditorium","25.0"
"Walk Up","302.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","City Hall / Lavaca & 2nd","15.0"
"Walk Up","863.0","3/14/2015","19:12:00","Rainey St @ Cummings","Rainey St @ Cummings","1.0"
"Explorer","907.0","3/14/2015","19:12:00","UT West Mall @ Guadalupe","West & 6th St.","23.0"
"Walk Up","453.0","3/14/2015","19:12:00","5th & San Marcos","5th & San Marcos","1.0"
"Walk Up","749.0","3/14/2015","19:12:00","Davis at Rainey Street","Red River & 8th Street","54.0"
"Walk Up","981.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","City Hall / Lavaca & 2nd","14.0"
"Walk Up","124.0","3/14/2015","19:12:00","5th & San Marcos","5th & San Marcos","2.0"
"Walk Up","863.0","3/14/2015","19:12:00","Rainey St @ Cummings","Palmer Auditorium","29.0"
"Walk Up","200.0","3/14/2015","19:12:00","Capitol Station / Congress & 11th","Red River & 8th Street","113.0"
"Walk Up","690.0","3/14/2015","19:12:00","Capitol Station / Congress & 11th","Red River & 8th Street","111.0"
"Walk Up","235.0","3/14/2015","19:12:00","5th & San Marcos","Convention Center / 4th St. @ MetroRail","6.0"
"7-Day","823.0","3/14/2015","19:12:00","4th & Congress","West & 6th St.","0.0"
"Walk Up","860.0","3/14/2015","19:12:00","Mobile Station","Red River & 8th Street","19.0"
"Local30","152.0","3/14/2015","19:12:00","2nd & Congress","4th & Congress","6.0"
"Local30","247.0","3/14/2015","19:12:00","2nd & Congress","4th & Congress","6.0"
"Local30","398.0","3/14/2015","19:12:00","2nd & Congress","4th & Congress","6.0"
"Local365","965.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","10.0"
"Local30","995.0","3/14/2015","19:12:00","2nd & Congress","4th & Congress","6.0"
"Local30","995.0","3/14/2015","19:12:00","2nd & Congress","2nd & Congress","1.0"
"7-Day","198.0","3/14/2015","19:12:00","Barton Springs @ Kinney Ave","South Congress & James","13.0"
"Walk Up","416.0","3/14/2015","19:12:00","2nd & Congress","Trinity & 6th Street","14.0"
"Walk Up","60.0","3/14/2015","19:12:00","Mobile Station","Mobile Station","1.0"
"Walk Up","890.0","3/14/2015","19:12:00","Palmer Auditorium","Palmer Auditorium","26.0"
"Walk Up","910.0","3/14/2015","19:12:00","Palmer Auditorium","Palmer Auditorium","27.0"
"Walk Up","254.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","5th & Bowie","12.0"
"Walk Up","655.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","5th & Bowie","12.0"
"Walk Up","97.0","3/14/2015","19:12:00","Trinity & 6th Street","Davis at Rainey Street","8.0"
"Walk Up","193.0","3/14/2015","19:12:00","Barton Springs & Riverside","UT West Mall @ Guadalupe","25.0"
"Walk Up","311.0","3/14/2015","19:12:00","Barton Springs & Riverside","UT West Mall @ Guadalupe","25.0"
"7-Day","332.0","3/14/2015","19:12:00","Plaza Saltillo","Red River & 8th Street","11.0"
"Walk Up","805.0","3/14/2015","19:12:00","West & 6th St.","San Jacinto & 8th Street","27.0"
"Walk Up","160.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","Davis at Rainey Street","214.0"
"Walk Up","288.0","3/14/2015","19:12:00","West & 6th St.","San Jacinto & 8th Street","27.0"
"Walk Up","680.0","3/14/2015","19:12:00","West & 6th St.","San Jacinto & 8th Street","27.0"
"Walk Up","326.0","3/14/2015","19:12:00","5th & Bowie","Long Center @ South 1st & Riverside","14.0"
"Walk Up","473.0","3/14/2015","19:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","11.0"
"Walk Up","745.0","3/14/2015","19:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","11.0"
"Walk Up","62.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","16.0"
"Walk Up","382.0","3/14/2015","19:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","10.0"
"Walk Up","460.0","3/14/2015","19:12:00","South Congress & Academy","Capitol Station / Congress & 11th","27.0"
"Walk Up","282.0","3/14/2015","19:12:00","South Congress & Academy","Capitol Station / Congress & 11th","26.0"
"Walk Up","551.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","2nd & Congress","5.0"
"Local30","593.0","3/14/2015","19:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","8.0"
"Explorer","182.0","3/14/2015","19:12:00","Nueces @ 3rd","Trinity & 6th Street","17.0"
"Explorer","466.0","3/14/2015","19:12:00","Nueces @ 3rd","Trinity & 6th Street","18.0"
"Walk Up","60.0","3/14/2015","19:12:00","Mobile Station","Trinity & 6th Street","43.0"
"Local30","89.0","3/14/2015","19:12:00","8th & Congress","San Jacinto & 8th Street","21.0"
"Walk Up","315.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","East 11th St. & San Marcos","7.0"
"Walk Up","670.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","Convention Center / 3rd & Trinity","0.0"
"Walk Up","37.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","Plaza Saltillo","6.0"
"7-Day","219.0","3/14/2015","19:12:00","4th & Congress","Red River & 8th Street","11.0"
"Walk Up","549.0","3/14/2015","19:12:00","Palmer Auditorium","Palmer Auditorium","48.0"
"Walk Up","895.0","3/14/2015","19:12:00","Mobile Station","Trinity & 6th Street","42.0"
"Walk Up","152.0","3/14/2015","19:12:00","4th & Congress","Red River & 8th Street","10.0"
"Walk Up","589.0","3/14/2015","19:12:00","Mobile Station","Trinity & 6th Street","27.0"
"Walk Up","827.0","3/14/2015","19:12:00","Palmer Auditorium","Palmer Auditorium","47.0"
"Walk Up","235.0","3/14/2015","19:12:00","Convention Center / 4th St. @ MetroRail","5th & Bowie","22.0"
"Walk Up","320.0","3/14/2015","19:12:00","4th & Congress","Red River & 8th Street","11.0"
"Explorer","411.0","3/14/2015","19:12:00","Trinity & 6th Street","2nd & Congress","13.0"
"Walk Up","106.0","3/14/2015","19:12:00","2nd & Congress","2nd & Congress","18.0"
"Walk Up","550.0","3/14/2015","19:12:00","2nd & Congress","Toomey Rd @ South Lamar","14.0"
"Walk Up","551.0","3/14/2015","19:12:00","2nd & Congress","2nd & Congress","18.0"
"Walk Up","995.0","3/14/2015","19:12:00","4th & Congress","Red River & 8th Street","8.0"
"Walk Up","453.0","3/14/2015","19:12:00","5th & San Marcos","Convention Center / 3rd & Trinity","19.0"
"Walk Up","593.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","16.0"
"Walk Up","991.0","3/14/2015","19:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","15.0"
"Walk Up","124.0","3/14/2015","19:12:00","5th & San Marcos","Convention Center / 3rd & Trinity","17.0"
"Walk Up","206.0","3/14/2015","19:12:00","Mobile Station","8th & Congress","17.0"
"Walk Up","240.0","3/14/2015","19:12:00","Mobile Station","8th & Congress","17.0"
"Walk Up","298.0","3/14/2015","19:12:00","Mobile Station","8th & Congress","15.0"
"Walk Up","670.0","3/14/2015","19:12:00","Convention Center / 3rd & Trinity","4th & Congress","25.0"
"Walk Up","920.0","3/14/2015","19:12:00","Mobile Station","8th & Congress","15.0"
"Walk Up","169.0","3/14/2015","19:12:00","East 11th St. at Victory Grill","State Capitol Visitors Garage @ San Jacinto & 12th","26.0"
"Walk Up","329.0","3/14/2015","19:12:00","5th & San Marcos","Convention Center / 3rd & Trinity","16.0"
"Explorer","398.0","3/14/2015","19:12:00","4th & Congress","Waller & 6th St.","17.0"
"Walk Up","509.0","3/14/2015","19:12:00","Davis at Rainey Street","Barton Springs & Riverside","17.0"
"Walk Up","661.0","3/14/2015","19:12:00","Mobile Station","Toomey Rd @ South Lamar","21.0"
"Walk Up","843.0","3/14/2015","19:12:00","Toomey Rd @ South Lamar","4th & Congress","17.0"
"Walk Up","24.0","3/14/2015","20:12:00","South Congress & Academy","2nd & Congress","19.0"
"Walk Up","241.0","3/14/2015","20:12:00","5th & San Marcos","Convention Center / 3rd & Trinity","15.0"
"Walk Up","242.0","3/14/2015","20:12:00","Palmer Auditorium","Palmer Auditorium","105.0"
"Walk Up","247.0","3/14/2015","20:12:00","4th & Congress","Waller & 6th St.","16.0"
"Walk Up","260.0","3/14/2015","20:12:00","Trinity & 6th Street","Long Center @ South 1st & Riverside","26.0"
"Walk Up","416.0","3/14/2015","20:12:00","Trinity & 6th Street","Long Center @ South 1st & Riverside","25.0"
"Local365","417.0","3/14/2015","20:12:00","Mobile Station","Zilker Park at Barton Springs & William Barton Drive","17.0"
"Walk Up","442.0","3/14/2015","20:12:00","Davis at Rainey Street","Barton Springs & Riverside","16.0"
"Walk Up","545.0","3/14/2015","20:12:00","East 11th St. at Victory Grill","State Capitol Visitors Garage @ San Jacinto & 12th","25.0"
"Walk Up","789.0","3/14/2015","20:12:00","Davis at Rainey Street","South Congress & Elizabeth","23.0"
"Walk Up","822.0","3/14/2015","20:12:00","Trinity & 6th Street","Long Center @ South 1st & Riverside","26.0"
"Local30","220.0","3/14/2015","20:12:00","4th & Congress","South Congress & Academy","11.0"
"Walk Up","540.0","3/14/2015","20:12:00","Palmer Auditorium","Palmer Auditorium","8.0"
"Walk Up","983.0","3/14/2015","20:12:00","South Congress & Academy","2nd & Congress","18.0"
"Walk Up","207.0","3/14/2015","20:12:00","Red River & 8th Street","City Hall / Lavaca & 2nd","38.0"
"Local30","746.0","3/14/2015","20:12:00","Barton Springs & Riverside","Convention Center / 4th St. @ MetroRail","19.0"
"Local30","902.0","3/14/2015","20:12:00","Barton Springs & Riverside","Convention Center / 4th St. @ MetroRail","19.0"
"Walk Up","369.0","3/14/2015","20:12:00","Trinity & 6th Street","Palmer Auditorium","18.0"
"Walk Up","563.0","3/14/2015","20:12:00","Mobile Station","City Hall / Lavaca & 2nd","34.0"
"Walk Up","890.0","3/14/2015","20:12:00","Palmer Auditorium","Barton Springs Pool","18.0"
"Walk Up","910.0","3/14/2015","20:12:00","Palmer Auditorium","Barton Springs Pool","17.0"
"Walk Up","999.0","3/14/2015","20:12:00","Convention Center / 3rd & Trinity","5th & Bowie","11.0"
"Walk Up","774.0","3/14/2015","20:12:00","Convention Center / 3rd & Trinity","5th & San Marcos","13.0"
"Walk Up","114.0","3/14/2015","20:12:00","Convention Center / 3rd & Trinity","5th & San Marcos","12.0"
"Local365","254.0","3/14/2015","20:12:00","5th & Bowie","City Hall / Lavaca & 2nd","6.0"
"Walk Up","772.0","3/14/2015","20:12:00","5th & Bowie","City Hall / Lavaca & 2nd","6.0"
"Walk Up","106.0","3/14/2015","20:12:00","2nd & Congress","South Congress & Academy","10.0"
"Walk Up","551.0","3/14/2015","20:12:00","2nd & Congress","South Congress & Academy","10.0"
"Walk Up","553.0","3/14/2015","20:12:00","5th & Bowie","City Hall / Lavaca & 2nd","5.0"
"Walk Up","979.0","3/14/2015","20:12:00","Palmer Auditorium","South Congress & James","12.0"
"Walk Up","466.0","3/14/2015","20:12:00","Trinity & 6th Street","Trinity & 6th Street","26.0"
"Local365","232.0","3/14/2015","20:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","13.0"
"Local365","97.0","3/14/2015","20:12:00","Davis at Rainey Street","Davis at Rainey Street","3.0"
"7-Day","182.0","3/14/2015","20:12:00","Trinity & 6th Street","East 11th St. & San Marcos","23.0"
"Walk Up","102.0","3/14/2015","20:12:00","East 6th & Pedernales St.","Trinity & 6th Street","152.0"
"Walk Up","348.0","3/14/2015","20:12:00","East 6th & Pedernales St.","San Jacinto & 8th Street","21.0"
"Local365","866.0","3/14/2015","20:12:00","Davis at Rainey Street","Davis at Rainey Street","0.0"
"Walk Up","97.0","3/14/2015","20:12:00","Davis at Rainey Street","Davis at Rainey Street","2.0"
"Walk Up","254.0","3/14/2015","20:12:00","City Hall / Lavaca & 2nd","5th & Bowie","20.0"
"Walk Up","275.0","3/14/2015","20:12:00","East 6th & Pedernales St.","Trinity & 6th Street","16.0"
"7-Day","406.0","3/14/2015","20:12:00","Trinity & 6th Street","South Congress & Elizabeth","18.0"
"Walk Up","772.0","3/14/2015","20:12:00","City Hall / Lavaca & 2nd","5th & Bowie","20.0"
"Walk Up","161.0","3/14/2015","20:12:00","East 6th & Pedernales St.","Trinity & 6th Street","15.0"
"Local365","396.0","3/14/2015","20:12:00","Trinity & 6th Street","Barton Springs @ Kinney Ave","20.0"
"Local365","589.0","3/14/2015","20:12:00","Trinity & 6th Street","Barton Springs @ Kinney Ave","20.0"
"Walk Up","240.0","3/14/2015","20:12:00","8th & Congress","City Hall / Lavaca & 2nd","6.0"
"Walk Up","55.0","3/14/2015","20:12:00","Waller & 6th St.","East 6th at Robert Martinez","7.0"
"7-Day","301.0","3/14/2015","20:12:00","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","26.0"
"Walk Up","442.0","3/14/2015","20:12:00","Barton Springs & Riverside","Guadalupe & 21st","26.0"
"7-Day","461.0","3/14/2015","20:12:00","ACC - West & 12th","Trinity & 6th Street","12.0"
"7-Day","875.0","3/14/2015","20:12:00","ACC - West & 12th","Trinity & 6th Street","13.0"
"Walk Up","54.0","3/14/2015","20:12:00","Rainey St @ Cummings","2nd & Congress","16.0"
"Walk Up","329.0","3/14/2015","20:12:00","Convention Center / 3rd & Trinity","4th & Congress","35.0"
