"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","212.0","7/3/2015","14:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","20.0"
"Walk Up","417.0","7/3/2015","14:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","17.0"
"Walk Up","133.0","7/3/2015","15:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","16.0"
"Walk Up","661.0","7/3/2015","15:12:00","West & 6th St.","8th & Congress","10.0"
"Walk Up","910.0","7/3/2015","15:12:00","West & 6th St.","8th & Congress","9.0"
"Walk Up","407.0","7/3/2015","15:12:00","Barton Springs @ Kinney Ave","South Congress & Academy","38.0"
"Walk Up","86.0","7/3/2015","15:12:00","Barton Springs @ Kinney Ave","South Congress & Academy","37.0"
"Walk Up","391.0","7/3/2015","15:12:00","17th & Guadalupe","Barton Springs Pool","43.0"
"Walk Up","84.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","61.0"
"Walk Up","593.0","7/3/2015","15:12:00","Rainey @ River St","Riverside @ S. Lamar","52.0"
"Local30","895.0","7/3/2015","15:12:00","Barton Springs & Riverside","Zilker Park at Barton Springs & William Barton Drive","41.0"
"Walk Up","919.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","60.0"
"Walk Up","385.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","54.0"
"Walk Up","181.0","7/3/2015","15:12:00","South Congress & Elizabeth","8th & Congress","23.0"
"Explorer","928.0","7/3/2015","15:12:00","4th & Congress","4th & Congress","20.0"
"Explorer","341.0","7/3/2015","15:12:00","4th & Congress","4th & Congress","19.0"
"Walk Up","693.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","56.0"
"Local365","369.0","7/3/2015","15:12:00","Barton Springs & Riverside","Barton Springs @ Kinney Ave","9.0"
"Walk Up","101.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","54.0"
"Walk Up","473.0","7/3/2015","15:12:00","South Congress & Academy","South Congress & Academy","70.0"
"Walk Up","902.0","7/3/2015","15:12:00","Convention Center / 4th St. @ MetroRail","South Congress & Academy","15.0"
"Local30","19.0","7/3/2015","15:12:00","3rd & West","Republic Square @ Guadalupe & 4th St.","4.0"
"Walk Up","193.0","7/3/2015","15:12:00","South Congress & Academy","South Congress & Academy","69.0"
"Walk Up","559.0","7/3/2015","15:12:00","Convention Center / 4th St. @ MetroRail","South Congress & Academy","14.0"
"Walk Up","302.0","7/3/2015","15:12:00","Convention Center / 4th St. @ MetroRail","Capitol Station / Congress & 11th","25.0"
"Local30","962.0","7/3/2015","15:12:00","3rd & West","Republic Square @ Guadalupe & 4th St.","3.0"
"Walk Up","14.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & James","33.0"
"Walk Up","393.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & James","33.0"
"Walk Up","459.0","7/3/2015","15:12:00","Davis at Rainey Street","Waller & 6th St.","72.0"
"Walk Up","965.0","7/3/2015","15:12:00","Davis at Rainey Street","Waller & 6th St.","72.0"
"Walk Up","550.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Riverside @ S. Lamar","35.0"
"Walk Up","242.0","7/3/2015","15:12:00","3rd & West","3rd & West","3.0"
"Walk Up","716.0","7/3/2015","15:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","12.0"
"Walk Up","853.0","7/3/2015","15:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Walk Up","866.0","7/3/2015","15:12:00","3rd & West","3rd & West","0.0"
"Walk Up","72.0","7/3/2015","15:12:00","3rd & West","ACC - West & 12th","13.0"
"Walk Up","464.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","114.0"
"Walk Up","560.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","114.0"
"Walk Up","37.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","5th & Bowie","48.0"
"Walk Up","221.0","7/3/2015","15:12:00","3rd & West","ACC - West & 12th","11.0"
"Walk Up","232.0","7/3/2015","15:12:00","17th & Guadalupe","South Congress & Elizabeth","71.0"
"Walk Up","647.0","7/3/2015","15:12:00","17th & Guadalupe","South Congress & Elizabeth","71.0"
"Local30","866.0","7/3/2015","15:12:00","3rd & West","Barton Springs & Riverside","7.0"
"Walk Up","446.0","7/3/2015","15:12:00","Plaza Saltillo","Plaza Saltillo","43.0"
"Walk Up","8.0","7/3/2015","15:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","70.0"
"Walk Up","16.0","7/3/2015","15:12:00","Davis at Rainey Street","5th & Bowie","28.0"
"Walk Up","49.0","7/3/2015","15:12:00","State Capitol @ 14th & Colorado","South Congress & Academy","25.0"
"Local30","114.0","7/3/2015","15:12:00","Davis at Rainey Street","5th & Bowie","28.0"
"Walk Up","563.0","7/3/2015","15:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","70.0"
"Walk Up","849.0","7/3/2015","15:12:00","State Capitol @ 14th & Colorado","South Congress & Academy","25.0"
"Local30","411.0","7/3/2015","15:12:00","Barton Springs @ Kinney Ave","2nd & Congress","18.0"
"Local365","311.0","7/3/2015","15:12:00","Bullock Museum @ Congress & MLK","Convention Center / 4th St. @ MetroRail","10.0"
"Walk Up","850.0","7/3/2015","15:12:00","Convention Center / 4th St. @ MetroRail","Republic Square @ Guadalupe & 4th St.","45.0"
"Walk Up","240.0","7/3/2015","15:12:00","Long Center @ South 1st & Riverside","South Congress & Academy","100.0"
"Walk Up","974.0","7/3/2015","15:12:00","Long Center @ South 1st & Riverside","South Congress & Academy","99.0"
"Walk Up","386.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs @ Kinney Ave","17.0"
"Walk Up","420.0","7/3/2015","15:12:00","Long Center @ South 1st & Riverside","South Congress & Academy","98.0"
"Walk Up","646.0","7/3/2015","15:12:00","Long Center @ South 1st & Riverside","South Congress & Academy","98.0"
"Walk Up","410.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Toomey Rd @ South Lamar","11.0"
"Walk Up","856.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs @ Kinney Ave","16.0"
"Walk Up","344.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs @ Kinney Ave","15.0"
"Walk Up","522.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Toomey Rd @ South Lamar","10.0"
"Walk Up","664.0","7/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Toomey Rd @ South Lamar","9.0"
"Walk Up","867.0","7/3/2015","15:12:00","Capitol Station / Congress & 11th","2nd & Congress","11.0"
"Walk Up","191.0","7/3/2015","15:12:00","Capitol Station / Congress & 11th","2nd & Congress","10.0"
"Walk Up","400.0","7/3/2015","15:12:00","Capitol Station / Congress & 11th","4th & Congress","30.0"
"Walk Up","822.0","7/3/2015","15:12:00","South Congress & Elizabeth","Capitol Station / Congress & 11th","23.0"
"Walk Up","260.0","7/3/2015","15:12:00","Capitol Station / Congress & 11th","4th & Congress","28.0"
"Walk Up","384.0","7/3/2015","15:12:00","South Congress & Elizabeth","Capitol Station / Congress & 11th","21.0"
"Walk Up","507.0","7/3/2015","15:12:00","South Congress & Elizabeth","Capitol Station / Congress & 11th","21.0"
"Walk Up","247.0","7/3/2015","15:12:00","South Congress & Elizabeth","Capitol Station / Congress & 11th","20.0"
"Walk Up","445.0","7/3/2015","15:12:00","2nd & Congress","2nd & Congress","23.0"
"Walk Up","862.0","7/3/2015","15:12:00","4th & Congress","4th & Congress","1.0"
"Walk Up","716.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Long Center @ South 1st & Riverside","20.0"
"Walk Up","881.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Long Center @ South 1st & Riverside","19.0"
"Walk Up","862.0","7/3/2015","15:12:00","4th & Congress","Barton Springs & Riverside","22.0"
"Walk Up","928.0","7/3/2015","15:12:00","4th & Congress","Barton Springs & Riverside","22.0"
"Walk Up","86.0","7/3/2015","15:12:00","South Congress & Academy","5th & Bowie","30.0"
"Walk Up","302.0","7/3/2015","15:12:00","Capitol Station / Congress & 11th","Convention Center / 4th St. @ MetroRail","13.0"
"Weekender","387.0","7/3/2015","15:12:00","Capitol Station / Congress & 11th","Convention Center / 4th St. @ MetroRail","13.0"
"Walk Up","407.0","7/3/2015","15:12:00","South Congress & Academy","5th & Bowie","29.0"
"Walk Up","559.0","7/3/2015","15:12:00","South Congress & Academy","5th & Bowie","30.0"
"Walk Up","902.0","7/3/2015","15:12:00","South Congress & Academy","5th & Bowie","29.0"
"Walk Up","996.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","121.0"
"Walk Up","306.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","120.0"
"Walk Up","747.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","120.0"
"Walk Up","452.0","7/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","119.0"
"Local30","895.0","7/3/2015","16:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & Elizabeth","47.0"
"Walk Up","182.0","7/3/2015","16:12:00","Zilker Park at Barton Springs & William Barton Drive","Capitol Station / Congress & 11th","37.0"
"Local365","529.0","7/3/2015","16:12:00","5th & Bowie","Convention Center / 4th St. @ MetroRail","6.0"
"Walk Up","805.0","7/3/2015","16:12:00","Zilker Park at Barton Springs & William Barton Drive","Capitol Station / Congress & 11th","36.0"
"Walk Up","890.0","7/3/2015","16:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","114.0"
"Explorer","315.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","9.0"
"Explorer","370.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","9.0"
"Walk Up","198.0","7/3/2015","16:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","18.0"
"Walk Up","951.0","7/3/2015","16:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","843.0","7/3/2015","16:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","44.0"
"Walk Up","461.0","7/3/2015","16:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","43.0"
"Walk Up","507.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","37.0"
"Walk Up","509.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","36.0"
"Walk Up","716.0","7/3/2015","16:12:00","Long Center @ South 1st & Riverside","South Congress & James","12.0"
"Walk Up","881.0","7/3/2015","16:12:00","Long Center @ South 1st & Riverside","South Congress & James","29.0"
"Walk Up","152.0","7/3/2015","16:12:00","5th & Bowie","3rd & West","3.0"
"Walk Up","201.0","7/3/2015","16:12:00","5th & Bowie","3rd & West","3.0"
"Walk Up","212.0","7/3/2015","16:12:00","Riverside @ S. Lamar","Waller & 6th St.","50.0"
"Walk Up","554.0","7/3/2015","16:12:00","Riverside @ S. Lamar","Waller & 6th St.","51.0"
"Walk Up","547.0","7/3/2015","16:12:00","Riverside @ S. Lamar","Waller & 6th St.","50.0"
"Walk Up","867.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","44.0"
"Walk Up","955.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","12.0"
"Walk Up","100.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","11.0"
"Walk Up","400.0","7/3/2015","16:12:00","4th & Congress","Bullock Museum @ Congress & MLK","18.0"
"Walk Up","411.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","10.0"
"Walk Up","550.0","7/3/2015","16:12:00","Riverside @ S. Lamar","Guadalupe & 21st","23.0"
"Walk Up","593.0","7/3/2015","16:12:00","Riverside @ S. Lamar","Guadalupe & 21st","23.0"
"Walk Up","260.0","7/3/2015","16:12:00","4th & Congress","Bullock Museum @ Congress & MLK","17.0"
"Walk Up","588.0","7/3/2015","16:12:00","UT West Mall @ Guadalupe","8th & Congress","10.0"
"Walk Up","191.0","7/3/2015","16:12:00","2nd & Congress","Rainey St @ Cummings","12.0"
"Walk Up","822.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","2nd & Congress","123.0"
"Walk Up","254.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","2nd & Congress","122.0"
"Walk Up","445.0","7/3/2015","16:12:00","2nd & Congress","Rainey St @ Cummings","11.0"
"Walk Up","247.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","2nd & Congress","121.0"
"Walk Up","961.0","7/3/2015","16:12:00","2nd & Congress","2nd & Congress","29.0"
"Walk Up","976.0","7/3/2015","16:12:00","2nd & Congress","2nd & Congress","29.0"
"Walk Up","30.0","7/3/2015","16:12:00","South Congress & Elizabeth","Rainey St @ Cummings","16.0"
"Walk Up","453.0","7/3/2015","16:12:00","South Congress & Elizabeth","Rainey St @ Cummings","16.0"
"Walk Up","303.0","7/3/2015","16:12:00","South Congress & Academy","Capitol Station / Congress & 11th","15.0"
"Walk Up","849.0","7/3/2015","16:12:00","South Congress & Academy","Capitol Station / Congress & 11th","15.0"
"Walk Up","62.0","7/3/2015","16:12:00","Barton Springs Pool","Pfluger Bridge @ W 2nd Street","26.0"
"Walk Up","354.0","7/3/2015","16:12:00","Barton Springs Pool","Pfluger Bridge @ W 2nd Street","25.0"
"Walk Up","152.0","7/3/2015","16:12:00","3rd & West","Convention Center / 3rd & Trinity","20.0"
"Walk Up","201.0","7/3/2015","16:12:00","3rd & West","Convention Center / 3rd & Trinity","20.0"
"Local365","252.0","7/3/2015","16:12:00","City Hall / Lavaca & 2nd","5th & Bowie","6.0"
"Explorer","262.0","7/3/2015","16:12:00","2nd & Congress","Barton Springs @ Kinney Ave","14.0"
"Local365","370.0","7/3/2015","16:12:00","City Hall / Lavaca & 2nd","5th & Bowie","6.0"
"Walk Up","955.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","2nd & Congress","16.0"
"Walk Up","260.0","7/3/2015","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","17.0"
"Walk Up","400.0","7/3/2015","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","18.0"
"Walk Up","411.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","2nd & Congress","14.0"
"Explorer","429.0","7/3/2015","16:12:00","2nd & Congress","Barton Springs @ Kinney Ave","13.0"
"Walk Up","384.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","2nd & Congress","14.0"
"Local365","29.0","7/3/2015","16:12:00","Pfluger Bridge @ W 2nd Street","3rd & West","9.0"
"Local365","440.0","7/3/2015","16:12:00","Pfluger Bridge @ W 2nd Street","3rd & West","9.0"
"Walk Up","386.0","7/3/2015","16:12:00","Barton Springs @ Kinney Ave","3rd & West","19.0"
"Walk Up","135.0","7/3/2015","16:12:00","Barton Springs @ Kinney Ave","3rd & West","40.0"
"Walk Up","938.0","7/3/2015","16:12:00","ACC - Rio Grande & 12th","Long Center @ South 1st & Riverside","13.0"
"Walk Up","303.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","South Congress & Academy","23.0"
"Walk Up","80.0","7/3/2015","16:12:00","Barton Springs Pool","2nd & Congress","21.0"
"Walk Up","411.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","14.0"
"Explorer","429.0","7/3/2015","16:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","37.0"
"Explorer","517.0","7/3/2015","16:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","37.0"
"Walk Up","827.0","7/3/2015","16:12:00","Barton Springs Pool","2nd & Congress","21.0"
"Walk Up","849.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","35.0"
"Walk Up","384.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","13.0"
"Walk Up","507.0","7/3/2015","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","33.0"
"Walk Up","951.0","7/3/2015","16:12:00","Zilker Park at Barton Springs & William Barton Drive","Waller & 6th St.","31.0"
"Walk Up","955.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","13.0"
"Walk Up","976.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","16.0"
"Walk Up","961.0","7/3/2015","16:12:00","2nd & Congress","Capitol Station / Congress & 11th","15.0"
"Walk Up","369.0","7/3/2015","17:12:00","Barton Springs @ Kinney Ave","Pfluger Bridge @ W 2nd Street","9.0"
"Walk Up","62.0","7/3/2015","17:12:00","Pfluger Bridge @ W 2nd Street","Convention Center / 3rd & Trinity","16.0"
"Walk Up","86.0","7/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","13.0"
"Walk Up","100.0","7/3/2015","17:12:00","Capitol Station / Congress & 11th","Waller & 6th St.","13.0"
"Walk Up","354.0","7/3/2015","17:12:00","Pfluger Bridge @ W 2nd Street","Convention Center / 3rd & Trinity","16.0"
"Walk Up","805.0","7/3/2015","17:12:00","Capitol Station / Congress & 11th","Waller & 6th St.","13.0"
"Walk Up","902.0","7/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","13.0"
"Walk Up","407.0","7/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","12.0"
"Walk Up","479.0","7/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","12.0"
"Walk Up","563.0","7/3/2015","17:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 4th St. @ MetroRail","19.0"
"Walk Up","938.0","7/3/2015","17:12:00","Long Center @ South 1st & Riverside","Riverside @ S. Lamar","15.0"
"Walk Up","993.0","7/3/2015","17:12:00","State Capitol @ 14th & Colorado","Convention Center / 4th St. @ MetroRail","17.0"
"Walk Up","29.0","7/3/2015","17:12:00","3rd & West","Waller & 6th St.","26.0"
"Walk Up","774.0","7/3/2015","17:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 4th St. @ MetroRail","16.0"
"Walk Up","852.0","7/3/2015","17:12:00","State Capitol @ 14th & Colorado","Convention Center / 4th St. @ MetroRail","16.0"
"Walk Up","440.0","7/3/2015","17:12:00","3rd & West","Waller & 6th St.","24.0"
"Local365","554.0","7/3/2015","17:12:00","Waller & 6th St.","Rainey St @ Cummings","12.0"
"Local365","965.0","7/3/2015","17:12:00","Waller & 6th St.","Rainey St @ Cummings","12.0"
"Walk Up","49.0","7/3/2015","17:12:00","South Congress & Academy","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Walk Up","140.0","7/3/2015","17:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","38.0"
"Walk Up","957.0","7/3/2015","17:12:00","Rainey St @ Cummings","2nd & Congress","45.0"
"Walk Up","85.0","7/3/2015","17:12:00","South Congress & Academy","Zilker Park at Barton Springs & William Barton Drive","22.0"
"Walk Up","191.0","7/3/2015","17:12:00","Rainey St @ Cummings","2nd & Congress","44.0"
"Walk Up","399.0","7/3/2015","17:12:00","2nd & Congress","2nd & Congress","57.0"
"Walk Up","735.0","7/3/2015","17:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","38.0"
"Walk Up","30.0","7/3/2015","17:12:00","Rainey St @ Cummings","Convention Center / 4th St. @ MetroRail","11.0"
"Walk Up","445.0","7/3/2015","17:12:00","Rainey St @ Cummings","2nd & Congress","43.0"
"Walk Up","14.0","7/3/2015","17:12:00","South Congress & James","Zilker Park at Barton Springs & William Barton Drive","19.0"
"Walk Up","958.0","7/3/2015","17:12:00","Rainey St @ Cummings","Convention Center / 4th St. @ MetroRail","10.0"
"Walk Up","181.0","7/3/2015","17:12:00","South Congress & James","Zilker Park at Barton Springs & William Barton Drive","18.0"
"Walk Up","229.0","7/3/2015","17:12:00","Long Center @ South 1st & Riverside","South Congress & Elizabeth","28.0"
"Walk Up","260.0","7/3/2015","17:12:00","Bullock Museum @ Congress & MLK","UT West Mall @ Guadalupe","9.0"
"Walk Up","400.0","7/3/2015","17:12:00","Bullock Museum @ Congress & MLK","UT West Mall @ Guadalupe","9.0"
"Walk Up","62.0","7/3/2015","17:12:00","Convention Center / 3rd & Trinity","State Capitol @ 14th & Colorado","13.0"
"Walk Up","420.0","7/3/2015","17:12:00","South Congress & Academy","South Congress & James","3.0"
"Walk Up","354.0","7/3/2015","17:12:00","Convention Center / 3rd & Trinity","State Capitol @ 14th & Colorado","12.0"
"Walk Up","461.0","7/3/2015","17:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","23.0"
"Local365","907.0","7/3/2015","17:12:00","3rd & West","Davis at Rainey Street","11.0"
"Walk Up","843.0","7/3/2015","17:12:00","Riverside @ S. Lamar","Barton Springs Pool","43.0"
"Local30","183.0","7/3/2015","17:12:00","Long Center @ South 1st & Riverside","5th & Bowie","9.0"
"Walk Up","712.0","7/3/2015","17:12:00","Riverside @ S. Lamar","Barton Springs Pool","41.0"
"Walk Up","938.0","7/3/2015","17:12:00","Riverside @ S. Lamar","Barton Springs Pool","41.0"
"Walk Up","545.0","7/3/2015","17:12:00","Riverside @ S. Lamar","Barton Springs Pool","40.0"
"Walk Up","262.0","7/3/2015","17:12:00","Barton Springs @ Kinney Ave","2nd & Congress","40.0"
"Walk Up","104.0","7/3/2015","17:12:00","Barton Springs @ Kinney Ave","2nd & Congress","40.0"
"Walk Up","420.0","7/3/2015","17:12:00","South Congress & James","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Local365","152.0","7/3/2015","17:12:00","San Jacinto & 8th Street","4th & Congress","4.0"
"Local365","546.0","7/3/2015","17:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","1.0"
"Walk Up","80.0","7/3/2015","17:12:00","2nd & Congress","2nd & Congress","34.0"
"Walk Up","554.0","7/3/2015","17:12:00","Rainey St @ Cummings","Trinity & 6th Street","34.0"
"Walk Up","827.0","7/3/2015","17:12:00","2nd & Congress","2nd & Congress","34.0"
"Walk Up","453.0","7/3/2015","17:12:00","Rainey St @ Cummings","Trinity & 6th Street","33.0"
"Walk Up","466.0","7/3/2015","17:12:00","2nd & Congress","2nd & Congress","33.0"
"Walk Up","863.0","7/3/2015","17:12:00","2nd & Congress","2nd & Congress","32.0"
"Walk Up","663.0","7/3/2015","17:12:00","Republic Square @ Guadalupe & 4th St.","Republic Square @ Guadalupe & 4th St.","0.0"
"Walk Up","461.0","7/3/2015","17:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","20.0"
"Walk Up","270.0","7/3/2015","17:12:00","Convention Center / 3rd & Trinity","Capitol Station / Congress & 11th","23.0"
"Walk Up","198BB","7/3/2015","17:12:00","Bullock Museum @ Congress & MLK","17th & Guadalupe","18.0"
"Walk Up","241.0","7/3/2015","17:12:00","Convention Center / 3rd & Trinity","Capitol Station / Congress & 11th","22.0"
"Walk Up","621.0","7/3/2015","17:12:00","Convention Center / 3rd & Trinity","Capitol Station / Congress & 11th","22.0"
"Local365","513.0","7/3/2015","17:12:00","Palmer Auditorium","East 11th St. at Victory Grill","27.0"
"Walk Up","874.0","7/3/2015","17:12:00","UT West Mall @ Guadalupe","Rainey @ River St","38.0"
"Walk Up","127.0","7/3/2015","17:12:00","UT West Mall @ Guadalupe","Rainey @ River St","38.0"
"Walk Up","178.0","7/3/2015","17:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","27.0"
"Walk Up","882.0","7/3/2015","17:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","27.0"
"Local30","920.0","7/3/2015","17:12:00","West & 6th St.","South Congress & James","16.0"
"Local30","236.0","7/3/2015","17:12:00","West & 6th St.","South Congress & James","15.0"
"Walk Up","260.0","7/3/2015","17:12:00","UT West Mall @ Guadalupe","East 11th St. & San Marcos","18.0"
"Walk Up","327.0","7/3/2015","17:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","26.0"
"Walk Up","391.0","7/3/2015","17:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","26.0"
"Walk Up","400.0","7/3/2015","17:12:00","UT West Mall @ Guadalupe","East 11th St. & San Marcos","18.0"
"Local30","765.0","7/3/2015","17:12:00","Trinity & 6th Street","Trinity & 6th Street","18.0"
"Walk Up","483.0","7/3/2015","18:12:00","Long Center @ South 1st & Riverside","Trinity & 6th Street","26.0"
"Walk Up","956.0","7/3/2015","18:12:00","Long Center @ South 1st & Riverside","Trinity & 6th Street","25.0"
"Local365","152.0","7/3/2015","18:12:00","4th & Congress","Davis at Rainey Street","13.0"
"Walk Up","429.0","7/3/2015","18:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","17.0"
"Walk Up","548.0","7/3/2015","18:12:00","4th & Congress","Davis at Rainey Street","12.0"
"Walk Up","545.0","7/3/2015","18:12:00","Barton Springs Pool","Long Center @ South 1st & Riverside","26.0"
"Walk Up","712.0","7/3/2015","18:12:00","Barton Springs Pool","Barton Springs & Riverside","20.0"
"Walk Up","843.0","7/3/2015","18:12:00","Barton Springs Pool","Long Center @ South 1st & Riverside","26.0"
"Walk Up","938.0","7/3/2015","18:12:00","Barton Springs Pool","Long Center @ South 1st & Riverside","26.0"
"Walk Up","27.0","7/3/2015","18:12:00","Barton Springs Pool","Long Center @ South 1st & Riverside","25.0"
"Walk Up","306.0","7/3/2015","18:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","34.0"
"Walk Up","452.0","7/3/2015","18:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","33.0"
"Walk Up","575.0","7/3/2015","18:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","33.0"
"Walk Up","747.0","7/3/2015","18:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","33.0"
"Walk Up","432.0","7/3/2015","18:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","33.0"
"Walk Up","890.0","7/3/2015","18:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","32.0"
"Walk Up","132.0","7/3/2015","18:12:00","8th & Congress","ACC - West & 12th","52.0"
"Local30","183.0","7/3/2015","18:12:00","5th & Bowie","Palmer Auditorium","9.0"
"Walk Up","241.0","7/3/2015","18:12:00","Capitol Station / Congress & 11th","Zilker Park at Barton Springs & William Barton Drive","28.0"
"Walk Up","621.0","7/3/2015","18:12:00","Capitol Station / Congress & 11th","Zilker Park at Barton Springs & William Barton Drive","28.0"
"Walk Up","875.0","7/3/2015","18:12:00","17th & Guadalupe","ACC - Rio Grande & 12th","9.0"
"Walk Up","976.0","7/3/2015","18:12:00","Capitol Station / Congress & 11th","Zilker Park at Barton Springs & William Barton Drive","28.0"
"Walk Up","287.0","7/3/2015","18:12:00","8th & Congress","ACC - West & 12th","49.0"
