"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","334.0","8/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","5th & Bowie","3.0"
"Local365","579.0","8/3/2015","15:12:00","Nueces @ 3rd","Pfluger Bridge @ W 2nd Street","2.0"
"Local365","387.0","8/3/2015","15:12:00","East 6th & Pedernales St.","Plaza Saltillo","4.0"
"Local30","553.0","8/3/2015","15:12:00","City Hall / Lavaca & 2nd","Pfluger Bridge @ W 2nd Street","6.0"
"Walk Up","341.0","8/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Riverside @ S. Lamar","12.0"
"Walk Up","670.0","8/3/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Riverside @ S. Lamar","12.0"
"Walk Up","885.0","8/3/2015","16:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","15.0"
"Walk Up","198.0","8/3/2015","16:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","17.0"
"Walk Up","867.0","8/3/2015","16:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","17.0"
"Walk Up","406.0","8/3/2015","16:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","13.0"
"Local365","106.0","8/3/2015","16:12:00","Barton Springs @ Kinney Ave","Barton Springs & Riverside","10.0"
"Walk Up","209.0","8/3/2015","16:12:00","Riverside @ S. Lamar","City Hall / Lavaca & 2nd","17.0"
"Walk Up","898.0","8/3/2015","16:12:00","Riverside @ S. Lamar","City Hall / Lavaca & 2nd","16.0"
"Walk Up","320.0","8/3/2015","16:12:00","4th & Congress","2nd & Congress","7.0"
"Walk Up","429.0","8/3/2015","16:12:00","4th & Congress","2nd & Congress","7.0"
"Local30","303.0","8/3/2015","16:12:00","South Congress & Elizabeth","2nd & Congress","13.0"
"Local365","106.0","8/3/2015","16:12:00","Barton Springs & Riverside","Barton Springs & Riverside","0.0"
"Walk Up","301.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","17.0"
"Walk Up","650.0","8/3/2015","16:12:00","2nd & Congress","5th & Bowie","21.0"
"Walk Up","670.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","18.0"
"Walk Up","885.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","16.0"
"Walk Up","185.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","16.0"
"Walk Up","198.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","16.0"
"Walk Up","867.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","16.0"
"Walk Up","406.0","8/3/2015","16:12:00","Riverside @ S. Lamar","South Congress & Academy","15.0"
"Local30","228.0","8/3/2015","16:12:00","4th & Congress","South Congress & James","7.0"
"Walk Up","484.0","8/3/2015","16:12:00","South Congress & James","South Congress & James","268.0"
"Walk Up","877.0","8/3/2015","16:12:00","South Congress & James","South Congress & James","269.0"
"Local30","749.0","8/3/2015","16:12:00","Pfluger Bridge @ W 2nd Street","Nueces @ 3rd","3.0"
"Weekender","75.0","8/3/2015","16:12:00","Barton Springs Pool","4th & Congress","23.0"
"Local365","202.0","8/3/2015","16:12:00","4th & Congress","5th & Bowie","10.0"
"Local365","27.0","8/3/2015","16:12:00","4th & Congress","3rd & West","7.0"
"Walk Up","49.0","8/3/2015","16:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 3rd & Trinity","6.0"
"Local365","610.0","8/3/2015","16:12:00","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","5.0"
"Local365","451.0","8/3/2015","16:12:00","San Jacinto & 8th Street","Republic Square @ Guadalupe & 4th St.","15.0"
"Local365","541.0","8/3/2015","16:12:00","San Jacinto & 8th Street","Convention Center / 4th St. @ MetroRail","3.0"
"Local365","860.0","8/3/2015","16:12:00","3rd & West","3rd & West","5.0"
"Walk Up","209.0","8/3/2015","16:12:00","City Hall / Lavaca & 2nd","Capitol Station / Congress & 11th","22.0"
"Local365","902.0","8/3/2015","16:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","6.0"
"Walk Up","898.0","8/3/2015","16:12:00","City Hall / Lavaca & 2nd","Capitol Station / Congress & 11th","21.0"
"Local365","507.0","8/3/2015","16:12:00","Rainey St @ Cummings","Waller & 6th St.","7.0"
"Local30","157.0","8/3/2015","16:12:00","South Congress & Elizabeth","Zilker Park at Barton Springs & William Barton Drive","17.0"
"Local30","655.0","8/3/2015","16:12:00","South Congress & Elizabeth","Zilker Park at Barton Springs & William Barton Drive","17.0"
"Local365","306.0","8/3/2015","17:12:00","Capital Metro HQ - East 5th at Broadway","4th & Congress","19.0"
"Local365","16.0","8/3/2015","17:12:00","2nd & Congress","Rainey St @ Cummings","6.0"
"Local365","22.0","8/3/2015","17:12:00","Barton Springs & Riverside","3rd & West","9.0"
"Walk Up","178.0","8/3/2015","17:12:00","2nd & Congress","Toomey Rd @ South Lamar","10.0"
"Walk Up","127.0","8/3/2015","17:12:00","Barton Springs Pool","Long Center @ South 1st & Riverside","15.0"
"Local365","860.0","8/3/2015","17:12:00","3rd & West","Convention Center / 4th St. @ MetroRail","7.0"
"Local30","907.0","8/3/2015","17:12:00","5th & San Marcos","Plaza Saltillo","12.0"
"Local365","22.0","8/3/2015","17:12:00","3rd & West","Convention Center / 4th St. @ MetroRail","8.0"
"Local30","326.0","8/3/2015","17:12:00","South Congress & James","Convention Center / 3rd & Trinity","11.0"
"Walk Up","815.0","8/3/2015","17:12:00","5th & San Marcos","Plaza Saltillo","10.0"
"Local30","473.0","8/3/2015","17:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 3rd & Trinity","5.0"
"Local365","27.0","8/3/2015","17:12:00","3rd & West","Rainey St @ Cummings","11.0"
"Local365","85.0","8/3/2015","17:12:00","Waller & 6th St.","East 6th at Robert Martinez","5.0"
"Local30","863.0","8/3/2015","17:12:00","Plaza Saltillo","Capital Metro HQ - East 5th at Broadway","19.0"
"Local365","334.0","8/3/2015","17:12:00","5th & Bowie","Toomey Rd @ South Lamar","4.0"
"Walk Up","815.0","8/3/2015","17:12:00","Plaza Saltillo","Capital Metro HQ - East 5th at Broadway","16.0"
"Walk Up","127.0","8/3/2015","17:12:00","Long Center @ South 1st & Riverside","2nd & Congress","8.0"
"Local365","241.0","8/3/2015","17:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","8.0"
"Walk Up","882.0","8/3/2015","17:12:00","5th & Bowie","2nd & Congress","11.0"
"Local365","902.0","8/3/2015","17:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","8.0"
"Walk Up","981.0","8/3/2015","17:12:00","5th & Bowie","2nd & Congress","11.0"
"Local365","400.0","8/3/2015","17:12:00","Main Office","17th & Guadalupe","13.0"
"Local365","680.0","8/3/2015","17:12:00","San Jacinto & 8th Street","Convention Center / 4th St. @ MetroRail","4.0"
"Local365","974.0","8/3/2015","17:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","6.0"
"Local365","998.0","8/3/2015","17:12:00","4th & Congress","East 6th at Robert Martinez","13.0"
"Local365","3.0","8/3/2015","17:12:00","8th & Congress","Rainey St @ Cummings","10.0"
"Local365","979.0","8/3/2015","17:12:00","Republic Square @ Guadalupe & 4th St.","Pfluger Bridge @ W 2nd Street","5.0"
"Local365","411.0","8/3/2015","17:12:00","8th & Congress","South Congress & Academy","12.0"
"Local365","134.0","8/3/2015","17:12:00","City Hall / Lavaca & 2nd","Pfluger Bridge @ W 2nd Street","5.0"
"Local365","650.0","8/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","6.0"
"Local30","863.0","8/3/2015","17:12:00","Capital Metro HQ - East 5th at Broadway","Capital Metro HQ - East 5th at Broadway","26.0"
"Walk Up","124.0","8/3/2015","17:12:00","ACC - Rio Grande & 12th","2nd & Congress","17.0"
"Walk Up","815.0","8/3/2015","17:12:00","Capital Metro HQ - East 5th at Broadway","Capital Metro HQ - East 5th at Broadway","25.0"
"Local365","429.0","8/3/2015","17:12:00","2nd & Congress","East 6th at Robert Martinez","15.0"
"Walk Up","153.0","8/3/2015","17:12:00","5th & Bowie","Pfluger Bridge @ W 2nd Street","2.0"
"Local365","442.0","8/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","5.0"
"Walk Up","850.0","8/3/2015","17:12:00","Toomey Rd @ South Lamar","Barton Springs Pool","20.0"
"Walk Up","855.0","8/3/2015","17:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","14.0"
"Local365","88.0","8/3/2015","17:12:00","Barton Springs & Riverside","Nueces @ 3rd","7.0"
"Local365","925.0","8/3/2015","17:12:00","5th & Bowie","City Hall / Lavaca & 2nd","5.0"
"Local365","387.0","8/3/2015","17:12:00","Plaza Saltillo","Plaza Saltillo","17.0"
"Local365","563.0","8/3/2015","17:12:00","3rd & West","South Congress & Academy","11.0"
"Local365","347.0","8/3/2015","18:12:00","East 6th at Robert Martinez","Convention Center / 4th St. @ MetroRail","10.0"
"Walk Up","1000.0","8/3/2015","18:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","9.0"
"Local30","75.0","8/3/2015","18:12:00","4th & Congress","5th & San Marcos","9.0"
"Local365","202.0","8/3/2015","18:12:00","5th & Bowie","Riverside @ S. Lamar","4.0"
"Local365","522.0","8/3/2015","18:12:00","8th & Congress","Toomey Rd @ South Lamar","9.0"
"Local365","961.0","8/3/2015","18:12:00","4th & Congress","5th & Bowie","5.0"
"Local365","387.0","8/3/2015","18:12:00","Plaza Saltillo","Plaza Saltillo","0.0"
"Walk Up","815.0","8/3/2015","18:12:00","Capital Metro HQ - East 5th at Broadway","5th & San Marcos","14.0"
"Local30","863.0","8/3/2015","18:12:00","Capital Metro HQ - East 5th at Broadway","5th & San Marcos","14.0"
"Local365","981.0","8/3/2015","18:12:00","2nd & Congress","Convention Center / 4th St. @ MetroRail","3.0"
"Local365","25.0","8/3/2015","18:12:00","San Jacinto & 8th Street","South Congress & Academy","12.0"
"Walk Up","962.0","8/3/2015","18:12:00","Davis at Rainey Street","Plaza Saltillo","53.0"
"Local365","190.0","8/3/2015","18:12:00","3rd & West","Convention Center / 4th St. @ MetroRail","7.0"
"Local365","19.0","8/3/2015","18:12:00","ACC - Rio Grande & 12th","Capitol Station / Congress & 11th","5.0"
"Walk Up","902.0","8/3/2015","18:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","18.0"
"Local365","920.0","8/3/2015","18:12:00","San Jacinto & 8th Street","3rd & West","10.0"
"Local365","852.0","8/3/2015","18:12:00","4th & Congress","Plaza Saltillo","7.0"
"Walk Up","127.0","8/3/2015","18:12:00","2nd & Congress","West & 6th St.","328.0"
"Local365","479.0","8/3/2015","18:12:00","Republic Square @ Guadalupe & 4th St.","Rainey @ River St","8.0"
"Walk Up","124.0","8/3/2015","18:12:00","2nd & Congress","West & 6th St.","326.0"
"Walk Up","412.0","8/3/2015","18:12:00","2nd & Congress","South Congress & Elizabeth","14.0"
"Local365","550.0","8/3/2015","18:12:00","East 6th at Robert Martinez","Convention Center / 4th St. @ MetroRail","9.0"
"Walk Up","882.0","8/3/2015","18:12:00","2nd & Congress","South Congress & Elizabeth","14.0"
"Local365","933.0","8/3/2015","18:12:00","Republic Square @ Guadalupe & 4th St.","3rd & West","4.0"
"Local365","133.0","8/3/2015","18:12:00","Rainey St @ Cummings","Pfluger Bridge @ W 2nd Street","13.0"
"Local365","303.0","8/3/2015","18:12:00","4th & Congress","Nueces @ 3rd","4.0"
"Local30","326.0","8/3/2015","18:12:00","City Hall / Lavaca & 2nd","8th & Congress","8.0"
"Local365","864.0","8/3/2015","18:12:00","4th & Congress","Nueces @ 3rd","5.0"
"Walk Up","902.0","8/3/2015","18:12:00","Riverside @ S. Lamar","South Congress & Academy","18.0"
"Weekender","169.0","8/3/2015","18:12:00","Barton Springs @ Kinney Ave","Barton Springs & Riverside","29.0"
"Walk Up","815.0","8/3/2015","18:12:00","5th & San Marcos","Convention Center / 3rd & Trinity","9.0"
"Local30","863.0","8/3/2015","18:12:00","5th & San Marcos","Convention Center / 3rd & Trinity","9.0"
"Local365","749.0","8/3/2015","18:12:00","Nueces @ 3rd","Nueces @ 3rd","0.0"
"Local365","749.0","8/3/2015","18:12:00","Nueces @ 3rd","Nueces @ 3rd","29.0"
"Local365","867.0","8/3/2015","18:12:00","5th & Bowie","Nueces @ 3rd","6.0"
"Local30","134.0","8/3/2015","18:12:00","Pfluger Bridge @ W 2nd Street","8th & Congress","9.0"
"Local365","25.0","8/3/2015","18:12:00","South Congress & Academy","3rd & West","14.0"
"Local30","49.0","8/3/2015","18:12:00","Convention Center / 3rd & Trinity","Pfluger Bridge @ W 2nd Street","13.0"
"Walk Up","576.0","8/3/2015","18:12:00","Nueces @ 3rd","Barton Springs @ Kinney Ave","10.0"
"Local30","843.0","8/3/2015","18:12:00","Convention Center / 3rd & Trinity","Pfluger Bridge @ W 2nd Street","13.0"
"Local30","661.0","8/3/2015","18:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & Elizabeth","17.0"
"Local30","1000.0","8/3/2015","18:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & Elizabeth","17.0"
"Local365","933.0","8/3/2015","18:12:00","3rd & West","Long Center @ South 1st & Riverside","6.0"
"Local365","209.0","8/3/2015","18:12:00","Capitol Station / Congress & 11th","4th & Congress","13.0"
"Local365","203.0","8/3/2015","19:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","5.0"
"Local30","863.0","8/3/2015","19:12:00","Convention Center / 3rd & Trinity","Nueces @ 3rd","9.0"
"Walk Up","815.0","8/3/2015","19:12:00","Convention Center / 3rd & Trinity","Nueces @ 3rd","8.0"
"Walk Up","15.0","8/3/2015","19:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","96.0"
"Walk Up","230.0","8/3/2015","19:12:00","UT West Mall @ Guadalupe","West & 6th St.","10.0"
"Walk Up","285.0","8/3/2015","19:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","96.0"
"Local365","579.0","8/3/2015","19:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","6.0"
"Local365","979.0","8/3/2015","19:12:00","Pfluger Bridge @ W 2nd Street","Convention Center / 4th St. @ MetroRail","12.0"
"Local30","49.0","8/3/2015","19:12:00","Pfluger Bridge @ W 2nd Street","3rd & West","3.0"
"Local30","843.0","8/3/2015","19:12:00","Pfluger Bridge @ W 2nd Street","3rd & West","0.0"
"Walk Up","866.0","8/3/2015","19:12:00","Toomey Rd @ South Lamar","San Jacinto & 8th Street","16.0"
"Local30","902.0","8/3/2015","19:12:00","South Congress & Academy","Barton Springs @ Kinney Ave","12.0"
"Local365","925.0","8/3/2015","19:12:00","City Hall / Lavaca & 2nd","5th & Bowie","5.0"
"Local30","660.0","8/3/2015","19:12:00","Convention Center / 3rd & Trinity","Trinity & 6th Street","4.0"
"Local30","712.0","8/3/2015","19:12:00","Convention Center / 3rd & Trinity","Trinity & 6th Street","4.0"
"Walk Up","466.0","8/3/2015","19:12:00","Long Center @ South 1st & Riverside","Riverside @ S. Lamar","91.0"
"Walk Up","815.0","8/3/2015","19:12:00","Nueces @ 3rd","Riverside @ S. Lamar","18.0"
"Local30","863.0","8/3/2015","19:12:00","Nueces @ 3rd","Riverside @ S. Lamar","18.0"
"Walk Up","201.0","8/3/2015","19:12:00","Davis at Rainey Street","Davis at Rainey Street","0.0"
"Walk Up","283.0","8/3/2015","19:12:00","Davis at Rainey Street","Waller & 6th St.","98.0"
"Walk Up","963.0","8/3/2015","19:12:00","Davis at Rainey Street","Waller & 6th St.","8.0"
"Walk Up","855.0","8/3/2015","19:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","71.0"
"Local30","16.0","8/3/2015","19:12:00","Rainey St @ Cummings","Convention Center / 4th St. @ MetroRail","9.0"
"Local30","974.0","8/3/2015","19:12:00","Rainey St @ Cummings","Convention Center / 4th St. @ MetroRail","9.0"
"Local30","49.0","8/3/2015","19:12:00","3rd & West","Convention Center / 3rd & Trinity","8.0"
"Local30","843.0","8/3/2015","19:12:00","3rd & West","Convention Center / 3rd & Trinity","8.0"
"Local365","22.0","8/3/2015","19:12:00","Convention Center / 4th St. @ MetroRail","East 6th at Robert Martinez","9.0"
"Walk Up","815.0","8/3/2015","19:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","35.0"
"Local30","863.0","8/3/2015","19:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","34.0"
"Local365","132.0","8/3/2015","19:12:00","Pfluger Bridge @ W 2nd Street","3rd & West","4.0"
"Local365","153.0","8/3/2015","19:12:00","Pfluger Bridge @ W 2nd Street","3rd & West","4.0"
"Walk Up","344.0","8/3/2015","19:12:00","South Congress & James","2nd & Congress","12.0"
"Local365","400.0","8/3/2015","19:12:00","17th & Guadalupe","East 11th St. & San Marcos","10.0"
"Local365","685.0","8/3/2015","19:12:00","City Hall / Lavaca & 2nd","5th & Bowie","7.0"
"Local365","861.0","8/3/2015","19:12:00","Barton Springs @ Kinney Ave","Barton Springs Pool","4.0"
"Local365","88.0","8/3/2015","19:12:00","Nueces @ 3rd","5th & Bowie","3.0"
"Walk Up","247.0","8/3/2015","19:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","16.0"
"Walk Up","865.0","8/3/2015","19:12:00","South Congress & Academy","South Congress & Academy","37.0"
"Local365","133.0","8/3/2015","20:12:00","Pfluger Bridge @ W 2nd Street","Rainey St @ Cummings","21.0"
"Walk Up","815.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Nueces @ 3rd","13.0"
"Local30","863.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Nueces @ 3rd","12.0"
"Local365","25.0","8/3/2015","20:12:00","3rd & West","Pfluger Bridge @ W 2nd Street","3.0"
"Local365","132.0","8/3/2015","20:12:00","3rd & West","Pfluger Bridge @ W 2nd Street","3.0"
"Local30","326.0","8/3/2015","20:12:00","8th & Congress","Capital Metro HQ - East 5th at Broadway","22.0"
"Walk Up","473.0","8/3/2015","20:12:00","San Jacinto & 8th Street","State Capitol Visitors Garage @ San Jacinto & 12th","4.0"
"Local30","134.0","8/3/2015","20:12:00","8th & Congress","Pfluger Bridge @ W 2nd Street","8.0"
"Weekender","153.0","8/3/2015","20:12:00","3rd & West","2nd & Congress","9.0"
"Weekender","920.0","8/3/2015","20:12:00","3rd & West","2nd & Congress","9.0"
"Local30","646.0","8/3/2015","20:12:00","Long Center @ South 1st & Riverside","5th & Bowie","13.0"
"Walk Up","968.0","8/3/2015","20:12:00","Barton Springs Pool","4th & Congress","238.0"
"Local30","863.0","8/3/2015","20:12:00","Nueces @ 3rd","Convention Center / 4th St. @ MetroRail","24.0"
"Walk Up","815.0","8/3/2015","20:12:00","Nueces @ 3rd","Convention Center / 4th St. @ MetroRail","23.0"
"Local30","284.0","8/3/2015","20:12:00","San Jacinto & 8th Street","East 11th St. & San Marcos","5.0"
"Walk Up","30.0","8/3/2015","20:12:00","Pfluger Bridge @ W 2nd Street","West & 6th St.","5.0"
"Local30","955.0","8/3/2015","20:12:00","Trinity & 6th Street","South Congress & James","10.0"
"Local365","303.0","8/3/2015","20:12:00","Nueces @ 3rd","5th & Bowie","2.0"
"Local365","680.0","8/3/2015","20:12:00","Convention Center / 4th St. @ MetroRail","East 6th at Robert Martinez","9.0"
"Walk Up","371.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","20.0"
"Local30","183.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","15.0"
"Local30","341.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","14.0"
"Local365","919.0","8/3/2015","20:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","7.0"
"Local365","867.0","8/3/2015","20:12:00","Nueces @ 3rd","Pfluger Bridge @ W 2nd Street","10.0"
"Walk Up","197.0","8/3/2015","20:12:00","Nueces @ 3rd","Pfluger Bridge @ W 2nd Street","8.0"
"Walk Up","16.0","8/3/2015","20:12:00","4th & Congress","Barton Springs Pool","19.0"
"Local30","277.0","8/3/2015","20:12:00","Convention Center / 3rd & Trinity","Rainey St @ Cummings","10.0"
"Local30","428.0","8/3/2015","20:12:00","5th & San Marcos","5th & Bowie","10.0"
"Local30","37.0","8/3/2015","20:12:00","Convention Center / 3rd & Trinity","Rainey St @ Cummings","8.0"
"Local30","863.0","8/3/2015","20:12:00","Convention Center / 4th St. @ MetroRail","5th & San Marcos","7.0"
"Local30","88.0","8/3/2015","20:12:00","5th & Bowie","Palmer Auditorium","9.0"
"Walk Up","815.0","8/3/2015","20:12:00","Convention Center / 4th St. @ MetroRail","5th & San Marcos","5.0"
"Walk Up","287.0","8/3/2015","20:12:00","ACC - West & 12th","Convention Center / 4th St. @ MetroRail","13.0"
"Walk Up","893.0","8/3/2015","20:12:00","ACC - West & 12th","Convention Center / 4th St. @ MetroRail","13.0"
"Walk Up","165.0","8/3/2015","20:12:00","Plaza Saltillo","Waller & 6th St.","8.0"
"Local30","183.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Pfluger Bridge @ W 2nd Street","17.0"
"Local30","341.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Pfluger Bridge @ W 2nd Street","23.0"
"Walk Up","466.0","8/3/2015","20:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","23.0"
"Walk Up","815.0","8/3/2015","21:12:00","5th & San Marcos","Davis at Rainey Street","7.0"
"Walk Up","716.0","8/3/2015","21:12:00","5th & San Marcos","Rainey @ River St","7.0"
"Walk Up","554.0","8/3/2015","21:12:00","West & 6th St.","5th & Bowie","7.0"
"Local365","865.0","8/3/2015","21:12:00","South Congress & Academy","Barton Springs & Riverside","12.0"
"Local30","712.0","8/3/2015","21:12:00","UT West Mall @ Guadalupe","West & 6th St.","11.0"
"Local30","183.0","8/3/2015","21:12:00","Pfluger Bridge @ W 2nd Street","West & 6th St.","14.0"
"Local30","341.0","8/3/2015","21:12:00","Pfluger Bridge @ W 2nd Street","West & 6th St.","14.0"
"Local365","281.0","8/3/2015","21:12:00","4th & Congress","5th & Bowie","4.0"
"Walk Up","406.0","8/3/2015","21:12:00","5th & Bowie","Pfluger Bridge @ W 2nd Street","16.0"
"Local365","984.0","8/3/2015","21:12:00","West & 6th St.","Rainey St @ Cummings","12.0"
"Local30","554.0","8/3/2015","21:12:00","5th & Bowie","5th & San Marcos","10.0"
"Local30","571.0","8/3/2015","21:12:00","West & 6th St.","Republic Square @ Guadalupe & 4th St.","12.0"
"Local30","789.0","8/3/2015","21:12:00","West & 6th St.","Republic Square @ Guadalupe & 4th St.","12.0"
"Walk Up","20.0","8/3/2015","21:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","9.0"
"Local30","157.0","8/3/2015","21:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & James","11.0"
"Local365","551.0","8/3/2015","21:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","8.0"
"Local365","610.0","8/3/2015","21:12:00","2nd & Congress","3rd & West","5.0"
"Local365","610.0","8/3/2015","22:12:00","3rd & West","Convention Center / 3rd & Trinity","6.0"
"Walk Up","829.0","8/3/2015","22:12:00","Palmer Auditorium","Convention Center / 4th St. @ MetroRail","21.0"
"Walk Up","16.0","8/3/2015","22:12:00","Barton Springs Pool","Toomey Rd @ South Lamar","11.0"
"Walk Up","863.0","8/3/2015","22:12:00","5th & San Marcos","West & 6th St.","11.0"
"Walk Up","75.0","8/3/2015","22:12:00","5th & San Marcos","West & 6th St.","11.0"
"Local365","428.0","8/3/2015","22:12:00","5th & Bowie","Nueces @ 3rd","4.0"
"Local365","685.0","8/3/2015","22:12:00","5th & Bowie","City Hall / Lavaca & 2nd","6.0"
"Walk Up","157.0","8/3/2015","22:12:00","South Congress & James","2nd & Congress","13.0"
"Walk Up","877.0","8/3/2015","22:12:00","South Congress & James","2nd & Congress","13.0"
"Weekender","86.0","8/3/2015","22:12:00","Barton Springs & Riverside","Palmer Auditorium","3.0"
"Weekender","352.0","8/3/2015","22:12:00","Palmer Auditorium","Barton Springs @ Kinney Ave","5.0"
"Local30","451.0","8/3/2015","22:12:00","Republic Square @ Guadalupe & 4th St.","ACC - West & 12th","10.0"
"Local30","789.0","8/3/2015","22:12:00","Republic Square @ Guadalupe & 4th St.","ACC - West & 12th","10.0"
"Walk Up","696.0","8/3/2015","22:12:00","Palmer Auditorium","Long Center @ South 1st & Riverside","31.0"
"Walk Up","86.0","8/3/2015","23:12:00","Palmer Auditorium","Palmer Auditorium","1.0"
"Walk Up","276.0","8/3/2015","23:12:00","Palmer Auditorium","Long Center @ South 1st & Riverside","22.0"
"Walk Up","938.0","8/3/2015","23:12:00","Palmer Auditorium","Barton Springs @ Kinney Ave","4.0"
"Walk Up","276.0","8/3/2015","23:12:00","Long Center @ South 1st & Riverside","Palmer Auditorium","32.0"
"Walk Up","696.0","8/3/2015","23:12:00","Long Center @ South 1st & Riverside","Palmer Auditorium","32.0"
"Walk Up","15.0","8/3/2015","23:12:00","Toomey Rd @ South Lamar","East 6th & Pedernales St.","32.0"
"Local30","132.0","8/3/2015","23:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","26.0"
"Walk Up","421.0","8/3/2015","23:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","69.0"
"Walk Up","276.0","8/4/2015","00:12:00","Palmer Auditorium","Palmer Auditorium","20.0"
"Walk Up","696.0","8/4/2015","00:12:00","Palmer Auditorium","Palmer Auditorium","19.0"
"Walk Up","27.0","8/4/2015","00:12:00","Rainey St @ Cummings","Rainey St @ Cummings","0.0"
"Walk Up","27.0","8/4/2015","00:12:00","Rainey St @ Cummings","Palmer Auditorium","17.0"
"Local365","209.0","8/4/2015","01:12:00","4th & Congress","3rd & West","4.0"
"Local365","843.0","8/4/2015","02:12:00","Convention Center / 3rd & Trinity","Rainey St @ Cummings","4.0"
"Local30","27.0","8/4/2015","05:12:00","Palmer Auditorium","Convention Center / 3rd & Trinity","9.0"
"Local30","301.0","8/4/2015","05:12:00","South Congress & Academy","2nd & Congress","6.0"
"Local30","399.0","8/4/2015","05:12:00","East 6th at Robert Martinez","East 6th at Robert Martinez","0.0"
"Local30","399.0","8/4/2015","05:12:00","East 6th at Robert Martinez","4th & Congress","13.0"
"Local30","169.0","8/4/2015","05:12:00","Barton Springs & Riverside","Pfluger Bridge @ W 2nd Street","6.0"
"Walk Up","252.0","8/4/2015","06:12:00","East 11th St. & San Marcos","Bullock Museum @ Congress & MLK","13.0"
"Local365","749.0","8/4/2015","06:12:00","Nueces @ 3rd","Nueces @ 3rd","17.0"
"Local30","399.0","8/4/2015","06:12:00","4th & Congress","East 6th at Robert Martinez","12.0"
"Local365","984.0","8/4/2015","06:12:00","Rainey St @ Cummings","City Hall / Lavaca & 2nd","8.0"
"Local365","101.0","8/4/2015","07:12:00","Plaza Saltillo","East 6th & Pedernales St.","10.0"
"Local30","113.0","8/4/2015","07:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 3rd & Trinity","11.0"
"Local30","843.0","8/4/2015","07:12:00","Rainey St @ Cummings","Nueces @ 3rd","11.0"
"Local365","647.0","8/4/2015","07:12:00","5th & Bowie","2nd & Congress","6.0"
"Walk Up","548.0","8/4/2015","07:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 3rd & Trinity","6.0"
